airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2021-10-26,1500 - 1600,26,71,41,80,30,80,143,198,123,89,59,0,0,18,630,4,19
ORD,Terminal 5,2021-10-26,1600 - 1700,11,28,9,28,11,28,329,192,0,0,0,0,0,10,531,4,20
ORD,Terminal 5,2021-10-26,1700 - 1800,6,45,14,64,8,64,468,98,12,4,2,0,0,26,610,5,20
ORD,Terminal 5,2021-10-26,1800 - 1900,12,22,12,22,12,22,197,102,0,0,0,0,0,11,310,2,17
ORD,Terminal 5,2021-10-26,1900 - 2000,7,22,10,22,8,22,373,71,0,0,0,0,0,11,455,3,16
ORD,Terminal 5,2021-10-26,2000 - 2100,4,10,4,10,4,10,170,0,0,0,0,0,0,5,175,1,14
ORD,Terminal 5,2021-10-26,2200 - 2300,24,59,28,59,26,59,104,167,130,40,0,0,0,17,458,3,13
ORD,Terminal 5,2021-10-26,2300 - 0000,10,14,10,17,10,17,55,4,0,0,0,0,0,1,60,1,10
ORD,Terminal 5,2021-10-27,0000 - 0100,8,17,9,17,8,17,133,10,0,0,0,0,0,5,148,1,12
ORD,Terminal 5,2021-10-27,0500 - 0600,0,3,2,5,1,5,48,0,0,0,0,0,0,2,50,1,5
ORD,Terminal 5,2021-10-27,0700 - 0800,13,35,24,41,17,41,88,69,30,0,0,0,0,5,192,1,9
ORD,Terminal 5,2021-10-27,0900 - 1000,5,11,6,15,5,15,128,0,0,0,0,0,0,7,135,2,17
ORD,Terminal 5,2021-10-27,1100 - 1200,2,13,3,13,2,13,215,0,0,0,0,0,0,7,222,2,17
ORD,Terminal 5,2021-10-27,1200 - 1300,12,38,13,36,12,38,565,215,37,0,0,0,0,22,839,7,23
ORD,Terminal 5,2021-10-27,1300 - 1400,3,19,4,19,3,19,409,2,0,0,0,0,0,13,424,4,23
ORD,Terminal 5,2021-10-27,1400 - 1500,10,31,12,28,11,31,384,151,1,0,0,0,0,18,554,6,24
ORD,Terminal 5,2021-10-27,1500 - 1600,24,64,34,64,28,64,200,159,190,106,17,0,0,26,698,4,19
ORD,Terminal 5,2021-10-27,1600 - 1700,25,47,25,47,25,47,135,164,192,13,0,0,0,14,518,4,17
ORD,Terminal 5,2021-10-27,1700 - 1800,20,47,25,48,22,48,169,157,118,12,0,0,0,16,472,4,19
ORD,Terminal 5,2021-10-27,1800 - 1900,4,12,4,11,4,12,267,0,0,0,0,0,0,7,274,2,15
ORD,Terminal 5,2021-10-27,1900 - 2000,11,22,7,22,10,22,133,62,0,0,0,0,0,6,201,2,16
ORD,Terminal 5,2021-10-27,2000 - 2100,11,26,10,24,11,26,510,182,0,0,0,0,0,24,716,5,20
ORD,Terminal 5,2021-10-27,2200 - 2300,22,42,26,58,24,58,121,273,177,9,0,0,0,16,596,4,14
ORD,Terminal 5,2021-10-27,2300 - 0000,20,43,21,43,20,43,53,65,28,0,0,0,0,4,150,1,10
ORD,Terminal 5,2021-10-28,0000 - 0100,18,30,17,32,18,32,30,69,1,0,0,0,0,7,107,1,10
ORD,Terminal 5,2021-10-28,0400 - 0500,9,24,21,36,16,36,69,52,22,0,0,0,0,8,151,1,4
ORD,Terminal 5,2021-10-28,0500 - 0600,4,14,7,14,5,14,106,0,0,0,0,0,0,3,109,1,8
ORD,Terminal 5,2021-10-28,0800 - 0900,11,34,13,33,12,34,233,127,10,0,0,0,0,21,391,3,14
ORD,Terminal 5,2021-10-28,0900 - 1000,14,32,15,33,15,33,103,80,11,0,0,0,0,11,205,1,15
ORD,Terminal 5,2021-10-28,1000 - 1100,4,15,7,15,4,15,149,0,0,0,0,0,0,4,153,1,11
ORD,Terminal 5,2021-10-28,1200 - 1300,16,44,22,48,18,48,338,521,96,4,0,0,0,35,994,8,21
ORD,Terminal 5,2021-10-28,1300 - 1400,8,21,9,21,8,21,260,34,0,0,0,0,0,6,300,3,20
ORD,Terminal 5,2021-10-28,1400 - 1500,5,29,14,27,8,29,129,40,0,0,0,0,0,6,175,2,21
ORD,Terminal 5,2021-10-28,1500 - 1600,10,35,14,37,11,37,383,145,19,0,0,0,0,14,561,5,20
ORD,Terminal 5,2021-10-28,1600 - 1700,18,36,25,36,22,36,62,229,55,0,0,0,0,14,360,3,13
ORD,Terminal 5,2021-10-28,1700 - 1800,9,34,20,48,14,48,199,103,27,7,0,0,0,18,354,2,19
ORD,Terminal 5,2021-10-28,1800 - 1900,3,17,3,15,3,17,248,3,0,0,0,0,0,8,259,3,13
ORD,Terminal 5,2021-10-28,1900 - 2000,13,42,14,42,13,42,402,246,23,0,0,0,0,21,692,5,14
ORD,Terminal 5,2021-10-28,2000 - 2100,7,22,9,20,8,22,135,16,0,0,0,0,0,5,156,1,13
ORD,Terminal 5,2021-10-28,2200 - 2300,11,26,13,29,13,29,191,121,0,0,0,0,0,10,322,2,13
ORD,Terminal 5,2021-10-28,2300 - 0000,34,63,34,67,34,67,75,174,142,141,25,0,0,16,573,4,11
ORD,Terminal 5,2021-10-29,0000 - 0100,14,25,18,27,16,27,59,87,0,0,0,0,0,4,150,1,13
ORD,Terminal 5,2021-10-29,0500 - 0600,21,37,25,37,22,37,29,17,43,0,0,0,0,4,93,1,7
ORD,Terminal 5,2021-10-29,0700 - 0800,20,57,30,59,24,59,74,59,50,29,0,0,0,12,224,1,15
ORD,Terminal 5,2021-10-29,0800 - 0900,14,43,18,45,15,45,139,106,17,0,0,0,0,12,274,2,16
ORD,Terminal 5,2021-10-29,0900 - 1000,13,50,19,50,16,50,158,148,23,6,0,0,0,10,345,3,17
ORD,Terminal 5,2021-10-29,1100 - 1200,3,15,6,15,3,15,130,0,0,0,0,0,0,5,135,1,8
ORD,Terminal 5,2021-10-29,1200 - 1300,19,50,24,54,20,54,386,244,283,36,0,0,0,30,979,7,22
ORD,Terminal 5,2021-10-29,1300 - 1400,6,19,8,21,6,21,354,31,0,0,0,0,0,10,395,4,18
ORD,Terminal 5,2021-10-29,1400 - 1500,8,41,17,49,13,49,276,152,22,2,0,0,0,16,468,5,23
ORD,Terminal 5,2021-10-29,1500 - 1600,19,59,26,56,21,59,224,168,141,21,0,0,0,23,577,4,21
ORD,Terminal 5,2021-10-29,1600 - 1700,23,47,27,47,24,47,52,263,71,4,0,0,0,14,404,2,17
ORD,Terminal 5,2021-10-29,1700 - 1800,10,46,18,50,12,50,741,144,104,8,0,0,0,33,1030,7,17
ORD,Terminal 5,2021-10-29,1800 - 1900,11,31,20,31,13,31,148,144,4,0,0,0,0,10,306,3,15
ORD,Terminal 5,2021-10-29,1900 - 2000,32,135,10,131,26,135,534,74,0,0,0,0,114,22,744,5,13
ORD,Terminal 5,2021-10-29,2000 - 2100,13,27,14,27,13,27,254,207,0,0,0,0,0,14,475,3,12
ORD,Terminal 5,2021-10-29,2200 - 2300,13,32,16,41,16,41,87,55,22,0,0,0,0,6,170,1,11
ORD,Terminal 5,2021-10-29,2300 - 0000,35,69,39,76,38,76,102,167,200,161,117,0,0,28,775,5,12
ORD,Terminal 5,2021-10-30,0100 - 0200,11,22,10,21,10,22,107,33,0,0,0,0,0,5,145,1,11
ORD,Terminal 5,2021-10-30,0600 - 0700,3,16,7,18,5,18,133,9,0,0,0,0,0,3,145,1,9
ORD,Terminal 5,2021-10-30,0700 - 0800,18,35,17,33,18,35,88,93,29,0,0,0,0,6,216,1,9
ORD,Terminal 5,2021-10-30,0800 - 0900,37,85,54,106,48,106,44,78,111,73,148,15,0,19,488,2,9
ORD,Terminal 5,2021-10-30,0900 - 1000,28,63,47,64,38,64,46,36,85,122,10,0,0,15,314,2,9
ORD,Terminal 5,2021-10-30,1100 - 1200,5,23,17,35,10,35,289,98,16,0,0,0,0,8,411,3,10
ORD,Terminal 5,2021-10-30,1200 - 1300,24,54,25,52,25,54,452,242,391,170,0,0,0,37,1292,8,19
ORD,Terminal 5,2021-10-30,1300 - 1400,10,23,12,24,10,24,330,56,0,0,0,0,0,11,397,3,15
ORD,Terminal 5,2021-10-30,1400 - 1500,6,24,13,27,9,27,357,113,0,0,0,0,0,9,479,3,17
ORD,Terminal 5,2021-10-30,1500 - 1600,27,64,26,71,27,71,256,310,266,129,9,0,0,33,1003,6,17
ORD,Terminal 5,2021-10-30,1600 - 1700,27,52,29,49,28,52,114,291,275,65,0,0,0,26,771,4,14
ORD,Terminal 5,2021-10-30,1700 - 1800,15,46,20,46,17,46,218,272,65,3,0,0,0,23,581,3,15
ORD,Terminal 5,2021-10-30,1800 - 1900,12,28,11,28,12,28,423,151,0,0,0,0,0,16,590,5,13
ORD,Terminal 5,2021-10-30,1900 - 2000,12,28,15,28,12,28,647,366,0,0,0,0,0,22,1035,7,13
ORD,Terminal 5,2021-10-30,2100 - 2200,4,14,7,13,4,14,482,0,0,0,0,0,0,8,490,3,6
ORD,Terminal 5,2021-10-30,2200 - 2300,20,50,28,54,24,54,130,181,122,29,0,0,0,10,472,3,11
ORD,Terminal 5,2021-10-30,2300 - 0000,14,27,15,28,14,28,189,189,0,0,0,0,0,11,389,3,10
ORD,Terminal 5,2021-10-31,0400 - 0500,18,41,18,41,18,41,93,58,56,0,0,0,0,4,211,1,4
ORD,Terminal 5,2021-10-31,0500 - 0600,7,18,12,18,9,18,94,17,0,0,0,0,0,3,114,1,12
ORD,Terminal 5,2021-10-31,0600 - 0700,3,17,8,18,5,18,218,16,0,0,0,0,0,5,239,1,15
ORD,Terminal 5,2021-10-31,0800 - 0900,15,39,15,34,15,39,147,116,12,0,0,0,0,8,283,2,11
ORD,Terminal 5,2021-10-31,0900 - 1000,17,46,22,48,20,48,177,100,106,9,0,0,0,19,411,2,11
ORD,Terminal 5,2021-10-31,1100 - 1200,2,10,3,10,2,10,117,0,0,0,0,0,0,2,119,1,8
ORD,Terminal 5,2021-10-31,1200 - 1300,7,24,11,29,9,29,351,102,0,0,0,0,0,14,467,4,16
ORD,Terminal 5,2021-10-31,1300 - 1400,9,60,20,60,13,60,315,65,42,29,0,0,0,12,463,3,18
ORD,Terminal 5,2021-10-31,1400 - 1500,15,37,16,37,15,37,464,265,120,0,0,0,0,30,879,6,17
ORD,Terminal 5,2021-10-31,1500 - 1600,27,72,36,72,29,72,387,250,204,288,73,0,0,55,1257,8,18
ORD,Terminal 5,2021-10-31,1600 - 1700,43,66,44,65,43,66,81,34,143,324,58,0,0,26,666,4,17
ORD,Terminal 5,2021-10-31,1700 - 1800,15,31,17,30,15,31,281,370,2,0,0,0,0,28,681,4,15
ORD,Terminal 5,2021-10-31,1800 - 1900,12,56,24,52,14,56,616,158,119,21,0,0,0,41,955,5,14
ORD,Terminal 5,2021-10-31,1900 - 2000,22,41,27,45,23,45,95,161,127,0,0,0,0,16,399,4,10
ORD,Terminal 5,2021-10-31,2000 - 2100,10,28,12,28,11,28,344,126,0,0,0,0,0,18,488,3,11
ORD,Terminal 5,2021-10-31,2100 - 2200,6,16,8,15,6,16,330,7,0,0,0,0,0,17,354,2,11
ORD,Terminal 5,2021-10-31,2200 - 2300,8,21,8,21,8,21,234,42,0,0,0,0,0,8,284,2,10
ORD,Terminal 5,2021-10-31,2300 - 0000,10,20,11,21,10,21,316,51,0,0,0,0,0,10,377,3,12
ORD,Terminal 5,2021-11-01,0000 - 0100,14,33,16,36,15,36,132,125,18,0,0,0,0,11,286,2,11
ORD,Terminal 5,2021-11-01,0600 - 0700,3,16,6,17,5,17,221,4,0,0,0,0,0,5,230,2,15
ORD,Terminal 5,2021-11-01,0700 - 0800,17,103,22,105,19,105,77,62,10,0,3,4,0,8,164,1,14
ORD,Terminal 5,2021-11-01,0800 - 0900,16,57,29,57,23,57,132,91,84,33,0,0,0,14,354,3,17
ORD,Terminal 5,2021-11-01,1000 - 1100,16,30,20,30,18,30,47,84,0,0,0,0,0,5,136,1,17
ORD,Terminal 5,2021-11-01,1100 - 1200,7,23,9,20,7,23,212,31,0,0,0,0,0,6,249,2,13
ORD,Terminal 5,2021-11-01,1300 - 1400,10,38,14,38,12,38,218,117,24,0,0,0,0,8,367,3,22
ORD,Terminal 5,2021-11-01,1400 - 1500,14,36,14,29,14,36,330,319,4,0,0,0,0,24,677,5,22
ORD,Terminal 5,2021-11-01,1500 - 1600,24,70,27,81,25,81,323,282,380,45,17,0,0,36,1083,7,20
ORD,Terminal 5,2021-11-01,1600 - 1700,35,62,38,58,36,62,77,69,266,167,4,0,0,14,597,4,19
ORD,Terminal 5,2021-11-01,1700 - 1800,8,22,6,19,8,22,737,52,0,0,0,0,0,24,813,6,16
ORD,Terminal 5,2021-11-01,1800 - 1900,12,43,16,43,13,43,641,388,30,0,0,0,0,40,1099,7,17
ORD,Terminal 5,2021-11-01,1900 - 2000,9,14,8,15,9,15,196,0,0,0,0,0,0,6,202,2,15
ORD,Terminal 5,2021-11-01,2000 - 2100,3,10,5,9,4,10,104,0,0,0,0,0,0,4,108,1,15
ORD,Terminal 5,2021-11-01,2200 - 2300,6,17,8,18,6,18,430,18,0,0,0,0,0,10,458,3,12
ORD,Terminal 5,2021-11-01,2300 - 0000,4,15,3,15,4,15,221,0,0,0,0,0,0,6,227,2,13
ORD,Terminal 5,2021-11-02,0000 - 0100,13,64,19,69,15,69,221,95,1,23,6,0,0,11,357,3,12
ORD,Terminal 5,2021-11-02,0200 - 0300,33,66,38,66,35,66,16,17,2,23,10,0,0,4,72,1,7
ORD,Terminal 5,2021-11-02,0500 - 0600,20,49,32,49,25,49,46,62,70,11,0,0,0,3,192,1,10
ORD,Terminal 5,2021-11-02,0600 - 0700,0,6,4,9,1,9,44,0,0,0,0,0,0,1,45,1,8
ORD,Terminal 5,2021-11-02,0700 - 0800,17,35,19,36,18,36,76,60,33,0,0,0,0,10,179,1,14
ORD,Terminal 5,2021-11-02,0800 - 0900,6,23,18,37,15,37,90,60,16,0,0,0,0,9,175,2,12
ORD,Terminal 5,2021-11-02,1000 - 1100,22,36,22,36,22,36,48,125,27,0,0,0,0,7,207,1,15
ORD,Terminal 5,2021-11-02,1200 - 1300,3,10,6,19,4,19,191,4,0,0,0,0,0,5,200,2,16
ORD,Terminal 5,2021-11-02,1300 - 1400,3,26,2,9,3,26,264,4,0,0,0,0,0,7,275,3,18
ORD,Terminal 5,2021-11-02,1400 - 1500,12,62,40,198,23,198,490,211,12,8,15,14,40,24,814,7,22
ORD,Terminal 5,2021-11-02,1500 - 1600,16,43,19,39,17,43,283,335,64,0,0,0,0,20,702,7,17
ORD,Terminal 5,2021-11-02,1600 - 1700,9,23,11,23,10,23,241,106,0,0,0,0,0,14,361,3,16
